seqnames	start	end	width	strand	siteCount	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	enhancerGroup
chr14	23024801	23025400	600	*	2	Intron (ENST00000555895.5/5693, intron 2 of 2)	14	23016543	23034727	18185	2	5693	ENST00000555895.5	9327	ENSG00000100804	PSMB5	proteasome 20S subunit beta 5	11_EnhWk
chr14	23623601	23624800	1200	*	4	Distal Intergenic	14	23630115	23642438	12324	1	10202	ENST00000553896.5	-5315	ENSG00000100867	DHRS2	dehydrogenase/reductase 2	11_EnhWk
chr14	60670801	60671200	400	*	2	Distal Intergenic	14	60644696	60658259	13564	2	6495	ENST00000554986.2	-12542	ENSG00000126778	SIX1	SIX homeobox 1	11_EnhWk
chr14	64228201	64228800	600	*	2	3' UTR	14	64218232	64223380	5149	1	23224	ENST00000554928.1	9969	ENSG00000054654	SYNE2	spectrin repeat containing nuclear envelope protein 2	11_EnhWk
chr14	90087401	90087800	400	*	2	Intron (ENST00000282146.5/56659, intron 1 of 1)	14	90061994	90185853	123860	1	56659	ENST00000282146.5	25407	ENSG00000152315	KCNK13	potassium two pore domain channel subfamily K member 13	11_EnhWk
chr14	91140401	91140800	400	*	2	Intron (ENST00000521334.5/80017, intron 1 of 4)	14	91147778	91167691	19914	1	80017	ENST00000298858.8	-6978	ENSG00000133943	DGLUCY	D-glutamate cyclase	11_EnhWk
chr14	91141001	91143800	2800	*	4	Intron (ENST00000521334.5/80017, intron 1 of 4)	14	91147778	91167691	19914	1	80017	ENST00000298858.8	-3978	ENSG00000133943	DGLUCY	D-glutamate cyclase	11_EnhWk
chr14	101145601	101146600	1000	*	2	Exon (ENST00000384034.2/ENST00000384034.2, exon 1 of 1)	14	101120840	101123545	2706	1	101929422	ENST00000557121.2	24761	ENSG00000259004	LINC02285	long intergenic non-protein coding RNA 2285	11_EnhWk
chr14	105157201	105157800	600	*	3	Promoter (<=1kb)	14	105151640	105157809	6170	2	3714	ENST00000553051.1	9	ENSG00000184916	JAG2	jagged canonical Notch ligand 2	11_EnhWk
chr15	26104201	26105400	1200	*	2	Distal Intergenic	15	26115726	26117122	1397	1	503519	ENST00000557523.2	-10326	ENSG00000259150	LINC00929	long intergenic non-protein coding RNA 929	11_EnhWk
chr15	31527401	31531200	3800	*	2	Exon (ENST00000307050.6/161725, exon 6 of 13)	15	31483129	31655339	172211	2	161725	ENST00000678495.1	124139	ENSG00000169918	OTUD7A	OTU deubiquitinase 7A	11_EnhWk
chr15	39602801	39603200	400	*	2	Promoter (1-2kb)	15	39600249	39600926	678	2	161835	ENST00000559547.1	-1875	ENSG00000150667	FSIP1	fibrous sheath interacting protein 1	11_EnhWk
chr15	40347401	40348600	1200	*	2	Promoter (2-3kb)	15	40351033	40353772	2740	1	644844	ENST00000560745.5	-2433	ENSG00000233041	PHGR1	proline, histidine and glycine rich 1	11_EnhWk
chr15	52428801	52430400	1600	*	2	Promoter (2-3kb)	15	52416005	52425967	9963	2	4644	ENST00000561810.1	-2834	ENSG00000197535	MYO5A	myosin VA	11_EnhWk
chr15	62123001	62124000	1000	*	2	Distal Intergenic	15	62163535	62165285	1751	2	388125	ENST00000380392.4	41285	ENSG00000205502	C2CD4B	C2 calcium dependent domain containing 4B	11_EnhWk
chr15	72599201	72599600	400	*	2	3' UTR	15	72587217	72587313	97	1	693215	ENST00000384957.1	11984	ENSG00000283798	MIR630	microRNA 630	11_EnhWk
chr15	78558201	78559000	800	*	3	Distal Intergenic	15	78565520	78595269	29750	1	1138	ENST00000299565.9	-6520	ENSG00000169684	CHRNA5	cholinergic receptor nicotinic alpha 5 subunit	11_EnhWk
chr15	99499401	99500200	800	*	3	Distal Intergenic	15	99565417	99645761	80345	1	4205	ENST00000560493.5	-65217	ENSG00000068305	MEF2A	myocyte enhancer factor 2A	11_EnhWk
chr16	596601	597600	1000	*	5	Intron (ENST00000569575.5/57799, intron 2 of 5)	16	590332	627583	37252	1	57799	ENST00000563109.1	6269	ENSG00000197562	RAB40C	RAB40C, member RAS oncogene family	11_EnhWk
chr16	2093401	2094200	800	*	3	Promoter (<=1kb)	16	2091823	2093884	2062	2	5310	ENST00000562425.1	0	ENSG00000008710	PKD1	polycystin 1, transient receptor potential channel interacting	11_EnhWk
chr16	2094401	2095000	600	*	3	Promoter (<=1kb)	16	2092886	2094146	1261	2	5310	ENST00000472659.1	-255	ENSG00000008710	PKD1	polycystin 1, transient receptor potential channel interacting	11_EnhWk
chr16	4740601	4741200	600	*	2	Promoter (<=1kb)	16	4740504	4743839	3336	1	146562	ENST00000619274.1	97	ENSG00000166246	DNAAF8	dynein axonemal assembly factor 8	11_EnhWk
chr16	11589001	11590400	1400	*	2	Promoter (1-2kb)	16	11547722	11587563	39842	2	9516	ENST00000571688.5	-1438	ENSG00000189067	LITAF	lipopolysaccharide induced TNF factor	11_EnhWk
chr16	12625401	12626000	600	*	2	Distal Intergenic	16	12556353	12557694	1342	2	105371085	ENST00000563116.1	-67707	NA	LOC105371085	uncharacterized LOC105371085	11_EnhWk
chr16	16101201	16102000	800	*	2	Intron (ENST00000399408.7/4363, intron 20 of 31)	16	16097992	16106868	8877	1	4363	ENST00000576557.1	3209	ENSG00000103222	ABCC1	ATP binding cassette subfamily C member 1	11_EnhWk
chr16	54084401	54085400	1000	*	2	Intron (ENST00000636992.1/79068, intron 8 of 8)	16	54069896	54114439	44544	1	79068	ENST00000636091.1	14505	ENSG00000140718	FTO	FTO alpha-ketoglutarate dependent dioxygenase	11_EnhWk
chr16	56641001	56641400	400	*	2	Promoter (2-3kb)	16	56643705	56644786	1082	1	326343	ENST00000463480.6	-2305	NA	MT1DP	metallothionein 1D, pseudogene	11_EnhWk
chr16	57713401	57715200	1800	*	4	Exon (ENST00000562099.1/ENST00000562099.1, exon 1 of 2)	16	57721692	57731805	10114	1	84229	ENST00000562250.1	-6492	ENSG00000159625	DRC7	dynein regulatory complex subunit 7	11_EnhWk
chr16	66399201	66401800	2600	*	4	5' UTR	16	66395455	66403335	7881	1	1003	ENST00000539168.1	3746	ENSG00000179776	CDH5	cadherin 5	11_EnhWk
chr16	66514601	66515600	1000	*	2	Promoter (<=1kb)	16	66513731	66513977	247	2	7084	ENST00000677961.1	-624	ENSG00000166548	TK2	thymidine kinase 2	11_EnhWk
chr16	67551201	67553600	2400	*	2	Exon (ENST00000623147.1/ENST00000623147.1, exon 1 of 1)	16	67545537	67546005	469	1	79567	ENST00000565679.1	5664	ENSG00000039523	RIPOR1	RHO family interacting cell polarization regulator 1	11_EnhWk
chr16	68404001	68405600	1600	*	2	Intron (ENST00000219334.10/55512, intron 1 of 8)	16	68361134	68372258	11125	2	55512	ENST00000563226.1	-31743	ENSG00000103056	SMPD3	sphingomyelin phosphodiesterase 3	11_EnhWk
chr16	68451601	68452000	400	*	2	Exon (ENST00000619354.1/ENST00000619354.1, exon 1 of 1)	16	68358327	68448508	90182	2	55512	ENST00000219334.10	-3093	ENSG00000103056	SMPD3	sphingomyelin phosphodiesterase 3	11_EnhWk
chr16	68773401	68777000	3600	*	2	Promoter (2-3kb)	16	68770948	68808747	37800	1	999	ENST00000564745.1	2453	ENSG00000039068	CDH1	cadherin 1	11_EnhWk
chr16	70780801	70781400	600	*	2	3' UTR	16	70780798	70786427	5630	2	55697	ENST00000566655.1	5027	ENSG00000103043	VAC14	VAC14 component of PIKFYVE complex	11_EnhWk
chr16	81875201	81877400	2200	*	2	Intron (ENST00000564138.6/5336, intron 7 of 32)	16	81883269	81898656	15388	1	5336	ENST00000563193.1	-5869	ENSG00000197943	PLCG2	phospholipase C gamma 2	11_EnhWk
chr16	83762201	83762800	600	*	2	Intron (ENST00000268613.14/1012, intron 12 of 14)	16	83720403	83772936	52534	2	105371366	ENST00000563981.6	10136	NA	LOC105371366	uncharacterized LOC105371366	11_EnhWk
chr16	84026401	84027400	1000	*	2	Intron (ENST00000299709.8/146167, intron 6 of 10)	16	84009667	84016756	7090	2	146167	ENST00000568003.1	-9645	ENSG00000166558	SLC38A8	solute carrier family 38 member 8	11_EnhWk
chr16	85470601	85471600	1000	*	2	Intron (ENST00000637419.1/23199, intron 2 of 2)	16	85555967	85654346	98380	1	23199	ENST00000635906.1	-84367	ENSG00000131149	GSE1	Gse1 coiled-coil protein	11_EnhWk
chr16	85575201	85577800	2600	*	3	Intron (ENST00000637419.1/23199, intron 2 of 2)	16	85555967	85654346	98380	1	23199	ENST00000635906.1	19234	ENSG00000131149	GSE1	Gse1 coiled-coil protein	11_EnhWk
chr16	85962801	85965000	2200	*	3	Exon (ENST00000645754.1/ENST00000645754.1, exon 3 of 3)	16	85935281	85936223	943	2	107984811	ENST00000598933.1	-26578	NA	LINC02132	long intergenic non-protein coding RNA 2132	11_EnhWk
chr16	85978001	85979200	1200	*	2	Intron (ENST00000645754.1/ENST00000645754.1, intron 2 of 2)	16	85935281	85936223	943	2	107984811	ENST00000598933.1	-41778	NA	LINC02132	long intergenic non-protein coding RNA 2132	11_EnhWk
chr16	86421201	86421600	400	*	2	Distal Intergenic	16	86477124	86490881	13758	2	400550	ENST00000600553.5	69281	ENSG00000268388	FENDRR	FOXF1 adjacent non-coding developmental regulatory RNA	11_EnhWk
chr16	87840801	87841200	400	*	2	5' UTR	16	87832732	87836805	4074	2	8140	ENST00000563489.1	-3996	ENSG00000103257	SLC7A5	solute carrier family 7 member 5	11_EnhWk
chr16	87866601	87867000	400	*	3	Promoter (2-3kb)	16	87830023	87869507	39485	2	8140	ENST00000261622.5	2507	ENSG00000103257	SLC7A5	solute carrier family 7 member 5	11_EnhWk
chr16	88079001	88079800	800	*	2	Exon (ENST00000568267.1/ENST00000568267.1, exon 2 of 2)	16	88071073	88077318	6246	1	54971	ENST00000481948.1	7928	ENSG00000172530	BANP	BTG3 associated nuclear protein	11_EnhWk
chr16	88845001	88845800	800	*	3	Promoter (<=1kb)	16	88813735	88845624	31890	2	2588	ENST00000562593.5	0	ENSG00000141012	GALNS	galactosamine (N-acetyl)-6-sulfatase	11_EnhWk
chr16	88987801	88990400	2600	*	3	Intron (ENST00000562040.1/ENST00000562040.1, intron 1 of 2)	16	88874858	88977207	102350	2	863	ENST00000268679.9	-10594	ENSG00000129993	CBFA2T3	CBFA2/RUNX1 partner transcriptional co-repressor 3	11_EnhWk
chr16	89060001	89061600	1600	*	2	Distal Intergenic	16	89088375	89114473	26099	1	197322	ENST00000537895.5	-26775	ENSG00000176715	ACSF3	acyl-CoA synthetase family member 3	11_EnhWk
chr16	89161601	89164600	3000	*	5	Promoter (1-2kb)	16	89166383	89169147	2765	1	400558	ENST00000378340.1	-1783	ENSG00000205015	LINC02138	long intergenic non-protein coding RNA 2138	11_EnhWk
chr16	89384001	89385200	1200	*	2	Intron (ENST00000378330.7/29123, intron 3 of 13)	16	89287651	89373485	85835	2	29123	ENST00000642333.1	-10516	ENSG00000167522	ANKRD11	ankyrin repeat domain 11	11_EnhWk
chr17	202001	202800	800	*	2	Distal Intergenic	17	183824	191587	7764	2	100506371	ENST00000576171.1	-10414	NA	LINC02091	long intergenic non-protein coding RNA 2091	11_EnhWk
chr17	266401	269800	3400	*	3	Intron (ENST00000331302.12/9501, intron 6 of 9)	17	213824	247687	33864	2	9501	ENST00000570893.5	-18714	ENSG00000181031	RPH3AL	rabphilin 3A like (without C2 domains)	11_EnhWk
chr17	1463601	1464200	600	*	2	Promoter (<=1kb)	17	1423397	1463162	39766	2	1398	ENST00000572145.1	-439	ENSG00000167193	CRK	CRK proto-oncogene, adaptor protein	11_EnhWk
chr17	1665201	1666000	800	*	2	Intron (ENST00000304992.11/10594, intron 24 of 42)	17	1659969	1662038	2070	2	10594	ENST00000573725.1	-3163	ENSG00000174231	PRPF8	pre-mRNA processing factor 8	11_EnhWk
chr17	1973601	1976000	2400	*	3	Intron (ENST00000331238.7/146760, intron 1 of 1)	17	2017716	2019102	1387	1	105371485	ENST00000572287.1	-41716	ENSG00000228133	LOC105371485	uncharacterized LOC105371485	11_EnhWk
chr17	2117801	2119600	1800	*	3	Intron (ENST00000263073.11/23293, intron 13 of 18)	17	2081916	2095112	13197	2	23293	ENST00000575338.1	-22689	ENSG00000070366	SMG6	SMG6 nonsense mediated mRNA decay factor	11_EnhWk
chr17	3704601	3705400	800	*	3	Distal Intergenic	17	3690084	3696240	6157	2	100533970	ENST00000547933.1	-8361	ENSG00000257950	P2RX5-TAX1BP3	P2RX5-TAX1BP3 readthrough (NMD candidate)	11_EnhWk
chr17	16200401	16200800	400	*	2	Intron (ENST00000268712.8/9611, intron 1 of 45)	17	16091564	16194639	103076	2	9611	ENST00000395848.5	-5762	ENSG00000141027	NCOR1	nuclear receptor corepressor 1	11_EnhWk
chr17	25871201	25873000	1800	*	2	Distal Intergenic	17	27293910	27293996	87	2	100616277	ENST00000584932.1	1420996	ENSG00000263583	MIR4522	microRNA 4522	11_EnhWk
chr17	25886001	25887000	1000	*	2	Distal Intergenic	17	27293910	27293996	87	2	100616277	ENST00000584932.1	1406996	ENSG00000263583	MIR4522	microRNA 4522	11_EnhWk
chr17	32645401	32645800	400	*	2	Intron (ENST00000582272.1/ENST00000582272.1, intron 2 of 2)	17	32494719	32659406	164688	2	4642	ENST00000577352.5	13606	ENSG00000176658	MYO1D	myosin ID	11_EnhWk
chr17	32690001	32691000	1000	*	2	Intron (ENST00000318217.10/4642, intron 16 of 21)	17	32653864	32684284	30421	2	4642	ENST00000582217.1	-5717	ENSG00000176658	MYO1D	myosin ID	11_EnhWk
chr17	37079201	37080400	1200	*	2	Distal Intergenic	17	37086880	37088983	2104	2	31	ENST00000618053.1	8583	ENSG00000278540	ACACA	acetyl-CoA carboxylase alpha	11_EnhWk
chr17	39873801	39874400	600	*	2	Intron (ENST00000348931.9/124626, intron 6 of 7)	17	39868216	39877896	9681	1	124626	ENST00000377940.3	5585	ENSG00000186075	ZPBP2	zona pellucida binding protein 2	11_EnhWk
chr17	41043601	41045000	1400	*	2	Promoter (2-3kb)	17	41040541	41041450	910	2	81851	ENST00000306271.5	-2151	ENSG00000188581	KRTAP1-1	keratin associated protein 1-1	11_EnhWk
chr17	42431401	42432000	600	*	3	Distal Intergenic	17	42402449	42423256	20808	2	284119	ENST00000357037.6	-8145	ENSG00000177469	CAVIN1	caveolae associated protein 1	11_EnhWk
chr17	47590201	47592600	2400	*	2	Promoter (<=1kb)	17	47590815	47623374	32560	1	9520	ENST00000678902.1	0	ENSG00000141279	NPEPPS	aminopeptidase puromycin sensitive	11_EnhWk
chr17	55749201	55750000	800	*	2	Promoter (1-2kb)	17	55751051	55777374	26324	1	58488	ENST00000268896.10	-1051	ENSG00000141179	PCTP	phosphatidylcholine transfer protein	11_EnhWk
chr17	55821801	55822800	1000	*	3	Exon (ENST00000573500.5/58488, exon 6 of 6)	17	55773736	55823090	49355	1	58488	ENST00000572536.1	48065	ENSG00000141179	PCTP	phosphatidylcholine transfer protein	11_EnhWk
chr17	56616201	56617000	800	*	2	Distal Intergenic	17	56593699	56595611	1913	1	9241	ENST00000332822.6	22502	ENSG00000183691	NOG	noggin	11_EnhWk
chr17	64575001	64575800	800	*	2	Intron (ENST00000262435.14/64750, intron 9 of 18)	17	64557641	64563165	5525	2	64750	ENST00000580072.5	-11836	ENSG00000108854	SMURF2	SMAD specific E3 ubiquitin protein ligase 2	11_EnhWk
chr17	65486801	65488400	1600	*	2	Distal Intergenic	17	65457541	65458408	868	1	105827617	ENST00000579474.1	29260	ENSG00000263520	LINC02563	long intergenic non-protein coding RNA 2563	11_EnhWk
chr17	71425801	71427600	1800	*	2	Distal Intergenic	17	71098834	71202203	103370	2	101928165	ENST00000662323.1	-223598	ENSG00000260785	CASC17	cancer susceptibility 17	11_EnhWk
chr17	71687401	71689600	2200	*	2	Intron (ENST00000670823.1/ENST00000670823.1, intron 1 of 1)	17	71829870	71871750	41881	2	107985015	ENST00000637627.1	182150	NA	LOC107985015	uncharacterized LOC107985015	11_EnhWk
chr17	72588801	72589400	600	*	2	Promoter (<=1kb)	17	72403327	72589317	185991	2	100499467	ENST00000648952.1	0	ENSG00000227036	LINC00673	long intergenic non-protein coding RNA 673	11_EnhWk
chr17	72731401	72732400	1000	*	2	Intron (ENST00000255559.7/201266, intron 7 of 9)	17	72647109	72725614	78506	2	201266	ENST00000579988.1	-5787	ENSG00000133195	SLC39A11	solute carrier family 39 member 11	11_EnhWk
chr17	72739401	72741000	1600	*	2	Intron (ENST00000255559.7/201266, intron 6 of 9)	17	72647109	72725614	78506	2	201266	ENST00000579988.1	-13787	ENSG00000133195	SLC39A11	solute carrier family 39 member 11	11_EnhWk
chr17	75319401	75320400	1000	*	2	Promoter (1-2kb)	17	75318076	75321753	3678	2	2885	ENST00000581959.1	1353	ENSG00000177885	GRB2	growth factor receptor bound protein 2	11_EnhWk
chr17	75826201	75827000	800	*	2	Downstream (<1kb)	17	75827225	75830147	2923	2	201294	ENST00000589670.5	3147	ENSG00000092929	UNC13D	unc-13 homolog D	11_EnhWk
chr17	76335001	76337600	2600	*	2	Exon (ENST00000384440.1/ENST00000384440.1, exon 1 of 1)	17	76313824	76330301	16478	2	5635	ENST00000586137.1	-4700	ENSG00000161542	PRPSAP1	phosphoribosyl pyrophosphate synthetase associated protein 1	11_EnhWk
chr17	76564001	76565200	1200	*	3	Promoter (2-3kb)	17	76561634	76561705	72	1	677848	ENST00000364968.1	2367	ENSG00000278261	SNORD1A	small nucleolar RNA, C/D box 1A	11_EnhWk
chr17	76713001	76714600	1600	*	2	Promoter (1-2kb)	17	76679569	76711004	31436	2	439921	ENST00000375036.6	-1997	ENSG00000182534	MXRA7	matrix remodeling associated 7	11_EnhWk
chr17	76976001	76976600	600	*	7	Distal Intergenic	17	76950474	76969156	18683	2	105371899	ENST00000564292.5	-6845	ENSG00000267568	LOC105371899	uncharacterized LOC105371899	11_EnhWk
chr17	78733601	78735400	1800	*	3	Promoter (1-2kb)	17	78698269	78736890	38622	2	9267	ENST00000589768.5	1490	ENSG00000108669	CYTH1	cytohesin 1	11_EnhWk
chr17	78747801	78748600	800	*	5	Intron (ENST00000591455.5/9267, intron 1 of 12)	17	78708912	78736967	28056	2	9267	ENST00000591095.1	-10834	ENSG00000108669	CYTH1	cytohesin 1	11_EnhWk
chr17	79004601	79005000	400	*	2	Promoter (1-2kb)	17	78997666	79006213	8548	2	124583	ENST00000592887.1	1213	ENSG00000171302	CANT1	calcium activated nucleotidase 1	11_EnhWk
chr17	79297601	79298800	1200	*	3	Exon (ENST00000582344.1/146713, exon 2 of 2)	17	79298204	79307827	9624	2	146713	ENST00000582344.1	9027	ENSG00000167281	RBFOX3	RNA binding fox-1 homolog 3	11_EnhWk
chr17	79380001	79381000	1000	*	3	Intron (ENST00000583458.5/146713, intron 1 of 13)	17	79233627	79424120	190494	2	146713	ENST00000578887.1	43120	ENSG00000167281	RBFOX3	RNA binding fox-1 homolog 3	11_EnhWk
chr17	79386201	79387200	1000	*	3	Intron (ENST00000583458.5/146713, intron 1 of 13)	17	79233627	79424120	190494	2	146713	ENST00000578887.1	36920	ENSG00000167281	RBFOX3	RNA binding fox-1 homolog 3	11_EnhWk
chr17	79420801	79423400	2600	*	3	Promoter (<=1kb)	17	79233627	79424120	190494	2	146713	ENST00000578887.1	720	ENSG00000167281	RBFOX3	RNA binding fox-1 homolog 3	11_EnhWk
chr17	79453601	79454600	1000	*	2	Intron (ENST00000583458.5/146713, intron 1 of 13)	17	79089345	79482598	393254	2	146713	ENST00000583458.5	27998	ENSG00000167281	RBFOX3	RNA binding fox-1 homolog 3	11_EnhWk
chr17	79483601	79485200	1600	*	2	Promoter (1-2kb)	17	79089345	79482598	393254	2	146713	ENST00000583458.5	-1003	ENSG00000167281	RBFOX3	RNA binding fox-1 homolog 3	11_EnhWk
chr17	79798801	79799800	1000	*	5	Promoter (<=1kb)	17	79795049	79798331	3283	2	57332	ENST00000413392.5	-470	ENSG00000141570	CBX8	chromobox 8	11_EnhWk
chr17	80238201	80241800	3600	*	3	Exon (ENST00000361193.8/284129, exon 10 of 18)	17	80248214	80252899	4686	1	284129	ENST00000575019.1	-6414	ENSG00000181045	SLC26A11	solute carrier family 26 member 11	11_EnhWk
chr17	80316801	80317000	200	*	2	Intron (ENST00000508628.6/57674, intron 16 of 68)	17	80337514	80339446	1933	1	57674	ENST00000571908.1	-20514	ENSG00000173821	RNF213	ring finger protein 213	11_EnhWk
chr18	13371401	13372400	1000	*	2	Promoter (2-3kb)	18	13375083	13389812	14730	1	753	ENST00000676815.1	-2683	ENSG00000168675	LDLRAD4	low density lipoprotein receptor class A domain containing 4	11_EnhWk
chr18	13375001	13376200	1200	*	3	Promoter (<=1kb)	18	13375083	13389812	14730	1	753	ENST00000676815.1	0	ENSG00000168675	LDLRAD4	low density lipoprotein receptor class A domain containing 4	11_EnhWk
chr18	13470401	13472400	2000	*	2	Exon (ENST00000585817.1/ENST00000585817.1, exon 1 of 4)	18	13465025	13491588	26564	1	753	ENST00000587600.1	5376	ENSG00000168675	LDLRAD4	low density lipoprotein receptor class A domain containing 4	11_EnhWk
chr18	21451001	21451600	600	*	2	Promoter (<=1kb)	18	21380286	21451017	70732	2	101927521	ENST00000584611.1	0	NA	LOC101927521	uncharacterized LOC101927521	11_EnhWk
chr18	24282401	24285800	3400	*	3	Intron (ENST00000319481.8/114876, intron 14 of 27)	18	24162045	24272232	110188	2	114876	ENST00000399443.7	-10169	ENSG00000141447	OSBPL1A	oxysterol binding protein like 1A	11_EnhWk
chr18	43620801	43621200	400	*	2	Distal Intergenic	18	43270181	43277499	7319	2	6860	ENST00000585604.1	-343302	ENSG00000132872	SYT4	synaptotagmin 4	11_EnhWk
chr18	51885601	51885800	200	*	2	Distal Intergenic	18	51560821	51643939	83119	1	100287225	ENST00000635103.1	324780	ENSG00000227115	LINC01630	long intergenic non-protein coding RNA 1630	11_EnhWk
chr18	56335601	56337600	2000	*	2	Distal Intergenic	18	56003613	56191262	187650	2	642484	ENST00000382897.2	-144339	ENSG00000206129	LOC642484	uncharacterized LOC642484	11_EnhWk
chr18	60983801	60985000	1200	*	2	Distal Intergenic	18	60640419	60654623	14205	1	105372156	ENST00000589354.1	343382	NA	LOC105372156	uncharacterized LOC105372156	11_EnhWk
chr18	61252601	61253400	800	*	2	Distal Intergenic	18	61333430	61555779	222350	1	28316	ENST00000262717.9	-80030	ENSG00000101542	CDH20	cadherin 20	11_EnhWk
chr18	72067401	72068200	800	*	2	Distal Intergenic	18	71779556	71782281	2726	2	102724913	ENST00000584810.1	-285120	ENSG00000265352	LINC01899	long intergenic non-protein coding RNA 1899	11_EnhWk
chr18	72151801	72152400	600	*	2	Distal Intergenic	18	71779556	71782281	2726	2	102724913	ENST00000584810.1	-369520	ENSG00000265352	LINC01899	long intergenic non-protein coding RNA 1899	11_EnhWk
chr18	77443401	77445200	1800	*	2	Intron (ENST00000583629.2/107985172, intron 1 of 2)	18	77421619	77561044	139426	1	107985172	ENST00000583629.2	21782	NA	LOC107985172	uncharacterized LOC107985172	11_EnhWk
